"record_code","tag_code_or_release_id","brood_year","hatchery_location_name","cwt_1st_mark_count","cwt_2nd_mark_count","non_cwt_1st_mark_count","non_cwt_2nd_mark_count","Total_Released","Phi"
"T","601020809",2016,"FEATHER R HATCHERY",2700,0,0,0,2700,1
"T","601020901",2016,"FEATHER R HATCHERY",4969,0,0,0,4969,1
"T","60572",2013,"FEATHER R HATCHERY",99354,0,105,633,100092,0.992626783359309
"T","62768",2002,"FEATHER R HATCHERY",54493,0,1112,0,55605,0.980001798399424
"T","60429",2011,"FEATHER R HATCHERY",240887,0,533,0,241420,0.997792229309916
"T","60565",2013,"FEATHER R HATCHERY",388174,1745,3927,1190884,1584730,0.244946457756211
"T","60394",2011,"FEATHER R HATCHERY",394966,0,436,1188990,1584392,0.24928553034855
"T","60566",2013,"FEATHER R HATCHERY",379254,1264,5479,1164127,1550124,0.244660427165827
"T","61457",2017,"FEATHER R HATCHERY",82425,0,742,250313,333480,0.247166246851385
"T","62294",2020,"FEATHER R HATCHERY",82836,185,185,251617,334823,0.247402358858262
"T","61458",2017,"FEATHER R HATCHERY",84219,0,93,253424,337736,0.249363408105739
"T","62295",2020,"FEATHER R HATCHERY",85502,0,258242,0,343744,0.248737432507913
"T","62296",2020,"FEATHER R HATCHERY",85092,0,381,257926,343399,0.247793383207289
"T","60456",2017,"FEATHER R HATCHERY",35309,0,39,106312,141660,0.249251729493153
"T","61992",2018,"FEATHER R HATCHERY",82703,0,250385,0,333088,0.248291742722644
"T","60392",2011,"FEATHER R HATCHERY",389500,0,392,1173858,1563750,0.249080735411671
"T","62297",2020,"FEATHER R HATCHERY",85856,96,96,259569,345617,0.248413706501706
"T","62343",2020,"FEATHER R HATCHERY",241688,0,1897,737944,981529,0.24623622939312
"T","62344",2020,"FEATHER R HATCHERY",247437,560,3356,767084,1018437,0.242957590896639
"T","60393",2011,"FEATHER R HATCHERY",391022,0,1178078,0,1569100,0.249201453062265
"T","60391",2011,"FEATHER R HATCHERY",383701,425,812,1159212,1544150,0.248486869798918
"T","60653",2017,"FEATHER R HATCHERY",999026,0,3009404,0,4008430,0.249231245150845
"T","69502",2011,"FEATHER R HATCHERY",99901,110,110,111,100232,0.996697661425493
"T","61462",2017,"FEATHER R HATCHERY",83029,108,250063,0,333200,0.249186674669868
"T","61456",2017,"FEATHER R HATCHERY",83845,0,252785,0,336630,0.249071681074176
"T","68735",2011,"FEATHER R HATCHERY",16680,37,18,0,16735,0.996713474753511
"T","68676",2017,"FEATHER R HATCHERY",79815,0,2020,246705,328540,0.242938454982651
"T","61459",2017,"FEATHER R HATCHERY",83612,92,184,252712,336600,0.248401663695781
"T","62371",2020,"FEATHER R HATCHERY",16859,43,50959,0,67861,0.248434299524027
"T","62299",2020,"FEATHER R HATCHERY",84890,95,190,256813,341988,0.248225083921073
"T","61460",2017,"FEATHER R HATCHERY",78701,0,440,237808,316949,0.248308087421005
"T","61461",2017,"FEATHER R HATCHERY",83283,0,248477,0,331760,0.25103387991319
"T","608000807",2012,"FEATHER R HATCHERY",10080,0,0,0,10080,1
"T","62340",2020,"FEATHER R HATCHERY",85890,0,258278,0,344168,0.249558355221868
"T","60446",2013,"FEATHER R HATCHERY",4350,10,166,10,4536,0.958994708994709
"T","61463",2017,"FEATHER R HATCHERY",83053,0,251040,0,334093,0.2485924577887
"T","62341",2020,"FEATHER R HATCHERY",85757,0,480,259439,345676,0.248084911882804
"T","60452",2013,"FEATHER R HATCHERY",30090,70,1151,70,31381,0.958860456964405
"T","62342",2020,"FEATHER R HATCHERY",86117,96,259753,0,345966,0.248917523687299
"T","61464",2017,"FEATHER R HATCHERY",82470,216,1008,253856,337550,0.244319360094801
"T","60975",2016,"FEATHER R HATCHERY",131874,0,397038,0,528912,0.249330701515564
"T","62298",2020,"FEATHER R HATCHERY",84614,95,285,258194,343188,0.2465529097754
"T","62376",2020,"FEATHER R HATCHERY",30348,76,91639,0,122063,0.248625709674512
"T","60737",2015,"FEATHER R HATCHERY",249371,886,2362,763074,1015693,0.245518084696852
"T","62345",2020,"FEATHER R HATCHERY",258481,0,788641,0,1047122,0.246848982258037
"T","63820",1994,"FEATHER R HATCHERY",40942,0,0,0,40942,1
"T","62769",2002,"FEATHER R HATCHERY",54152,0,1389,0,55541,0.974991447759313
"T","62770",2002,"FEATHER R HATCHERY",51748,0,1327,0,53075,0.974997644842204
"T","601080800",2002,"FEATHER R HATCHERY",24362,0,1418,0,25780,0.94499612102405
"T","601020904",2015,"FEATHER R HATCHERY",47310,0,0,0,47310,1
"T","62771",2002,"FEATHER R HATCHERY",52105,0,1344,0,53449,0.974854534228891
"T","62772",2002,"FEATHER R HATCHERY",52675,0,1351,0,54026,0.97499352163773
"T","62773",2002,"FEATHER R HATCHERY",55625,0,1426,0,57051,0.97500482024855
"T","62774",2002,"FEATHER R HATCHERY",53377,0,1369,0,54746,0.974993606838856
"T","62775",2002,"FEATHER R HATCHERY",55611,0,1426,0,57037,0.974998685064081
"T","62776",2002,"FEATHER R HATCHERY",50704,0,1300,0,52004,0.975001922929005
"T","62779",2002,"FEATHER R HATCHERY",24813,0,1306,0,26119,0.949998085684751
"T","62780",2002,"FEATHER R HATCHERY",25025,0,1317,0,26342,0.950003796218966
"T","62781",2002,"FEATHER R HATCHERY",24938,0,771,0,25709,0.970010502158777
"T","601020905",2015,"FEATHER R HATCHERY",47661,0,0,0,47661,1
"T","62553",1995,"FEATHER R HATCHERY",51749,0,0,0,51749,1
"T","60967",2016,"FEATHER R HATCHERY",507985,567,567,0,509119,0.997772622903486
"T","60976",2016,"FEATHER R HATCHERY",130905,0,389368,0,520273,0.251608290262997
"T","60977",2016,"FEATHER R HATCHERY",131737,146,398897,0,530780,0.248195109084743
"T","601060801",1998,"FEATHER R HATCHERY",28125,0,0,0,28125,1
"T","60655",2017,"FEATHER R HATCHERY",497572,0,548,1499088,1997208,0.249133790771918
"T","61980",2018,"FEATHER R HATCHERY",248302,1285,642,750911,1001140,0.248019258045828
"T","61986",2018,"FEATHER R HATCHERY",81780,424,250783,0,332987,0.245595173385147
"T","601080808",2002,"FEATHER R HATCHERY",53133,0,267,0,53400,0.995
"T","601080809",2002,"FEATHER R HATCHERY",51964,0,791,0,52755,0.985006160553502
"T","601080900",2002,"FEATHER R HATCHERY",51386,0,1318,0,52704,0.97499241044323
"T","601080901",2002,"FEATHER R HATCHERY",51388,0,258,0,51646,0.995004453394261
"T","60968",2016,"FEATHER R HATCHERY",253832,1716,1430,286,257264,0.986659618135456
"T","62537",1995,"FEATHER R HATCHERY",33249,0,0,0,33249,1
"T","60792",2016,"FEATHER R HATCHERY",43232,0,130165,0,173397,0.249323806063542
"T","60969",2016,"FEATHER R HATCHERY",260322,1760,1467,293,263842,0.986658682090039
"T","60970",2016,"FEATHER R HATCHERY",236755,1630,5704,773219,1017308,0.232726961746099
"T","60972",2016,"FEATHER R HATCHERY",241500,0,621000,0,862500,0.28
"T","62536",1995,"FEATHER R HATCHERY",35593,0,0,0,35593,1
"T","62764",2002,"FEATHER R HATCHERY",53275,0,2510,0,55785,0.955005825938873
"T","62765",2002,"FEATHER R HATCHERY",53435,0,2518,0,55953,0.954997944703591
"T","62766",2002,"FEATHER R HATCHERY",53601,0,2526,0,56127,0.954994922229943
"T","62767",2002,"FEATHER R HATCHERY",54971,0,1122,0,56093,0.979997504144902
"T","62540",1995,"FEATHER R HATCHERY",12404,0,0,0,12404,1
"T","63817",1993,"FEATHER R HATCHERY",28288,0,0,0,28288,1
"T","60935",2016,"FEATHER R HATCHERY",30430,0,91428,0,121858,0.249716883585813
"T","60938",2016,"FEATHER R HATCHERY",51058,0,153831,0,204889,0.249198346421721
"T","62685",2002,"FEATHER R HATCHERY",54186,0,1106,0,55292,0.979997106272155
"T","62704",2002,"FEATHER R HATCHERY",79302,0,1618,0,80920,0.980004943153732
"T","62705",2002,"FEATHER R HATCHERY",79201,0,1616,0,80817,0.980004207035648
"T","68685",2011,"FEATHER R HATCHERY",98947,0,111,112,99170,0.997751336089543
"T","62090",2001,"FEATHER R HATCHERY",263768,0,221050,6832,491650,0.536495474422862
"T","62091",2001,"FEATHER R HATCHERY",264738,0,221050,6962,492750,0.537266362252664
"T","601070004",2001,"FEATHER R HATCHERY",23922,0,251,0,24173,0.989616514292806
"T","61979",2018,"FEATHER R HATCHERY",248808,0,624,752698,1002130,0.248279165377745
"T","61978",2018,"FEATHER R HATCHERY",247184,644,749659,0,997487,0.247806738333432
"T","61988",2018,"FEATHER R HATCHERY",81677,210,1051,249749,332687,0.245507038146967
"T","61982",2018,"FEATHER R HATCHERY",77376,3094,251910,0,332380,0.232793790240087
"T","61983",2018,"FEATHER R HATCHERY",79709,818,273,247989,328789,0.24243207649891
"T","61984",2018,"FEATHER R HATCHERY",80717,658,252459,0,333834,0.241787834672322
"T","61985",2018,"FEATHER R HATCHERY",81711,0,601,247974,330286,0.247394682184531
"T","61993",2018,"FEATHER R HATCHERY",53366,0,161124,0,214490,0.248804140053149
"T","61991",2018,"FEATHER R HATCHERY",80470,0,1159,243513,325142,0.24749186509279
"T","61990",2018,"FEATHER R HATCHERY",81666,0,1210,250047,332923,0.245299964255999
"T","61989",2018,"FEATHER R HATCHERY",82145,1031,250344,0,333520,0.246297073638762
"T","61981",2018,"FEATHER R HATCHERY",83024,426,250928,0,334378,0.248293847083241
"T","601070005",2001,"FEATHER R HATCHERY",25744,0,270,0,26014,0.989620973322057
"T","601070006",2001,"FEATHER R HATCHERY",26380,0,561,0,26941,0.979176719498163
"T","601070007",2001,"FEATHER R HATCHERY",24566,0,523,0,25089,0.979154211008809
"T","601070600",2001,"FEATHER R HATCHERY",9664,0,224,0,9888,0.977346278317152
"T","601070601",2001,"FEATHER R HATCHERY",10375,0,240,0,10615,0.977390485162506
"T","601070602",2001,"FEATHER R HATCHERY",9839,0,228,0,10067,0.977351743319758
"T","601070603",2001,"FEATHER R HATCHERY",10838,0,251,0,11089,0.977364956262963
"T","601070604",2001,"FEATHER R HATCHERY",8937,0,207,0,9144,0.977362204724409
"T","601070605",2001,"FEATHER R HATCHERY",9652,0,48,0,9700,0.995051546391753
"T","601070606",2001,"FEATHER R HATCHERY",10426,0,52,0,10478,0.995037220843672
"T","601070607",2001,"FEATHER R HATCHERY",10389,0,52,0,10441,0.995019634134661
"T","601070608",2001,"FEATHER R HATCHERY",11192,0,56,0,11248,0.9950213371266
"T","601070609",2001,"FEATHER R HATCHERY",8751,0,44,0,8795,0.994997157475839
"T","601070700",2001,"FEATHER R HATCHERY",26104,0,617,0,26721,0.976909546798398
"T","601070701",2001,"FEATHER R HATCHERY",25728,0,606,0,26334,0.976987924356345
"T","601070702",2001,"FEATHER R HATCHERY",25462,0,707,0,26169,0.972983300852153
"T","601070703",2001,"FEATHER R HATCHERY",25276,0,701,0,25977,0.973014589829465
"T","601070704",2001,"FEATHER R HATCHERY",24138,0,1321,0,25459,0.948112651714521
"T","601070705",2001,"FEATHER R HATCHERY",24319,0,1331,0,25650,0.948109161793372
"T","61987",2018,"FEATHER R HATCHERY",81975,419,209,248142,330745,0.24784955176949
"T","601060711",1998,"FEATHER R HATCHERY",25000,0,0,0,25000,1
"T","62695",2001,"FEATHER R HATCHERY",44563,0,541,0,45104,0.988005498403689
"T","62696",2001,"FEATHER R HATCHERY",44789,0,682,0,45471,0.985001429482527
"T","62699",2001,"FEATHER R HATCHERY",43789,0,1123,0,44912,0.974995546847168
"T","62724",2001,"FEATHER R HATCHERY",22883,0,587,0,23470,0.974989348103963
"T","62725",2001,"FEATHER R HATCHERY",22436,0,575,0,23011,0.975011950806136
"T","62735",2001,"FEATHER R HATCHERY",106870,0,3305,0,110175,0.970002269117313
"T","62736",2001,"FEATHER R HATCHERY",106336,0,3289,0,109625,0.96999771949829
"T","62737",2001,"FEATHER R HATCHERY",107348,0,3853,0,111201,0.965351031015908
"T","62738",2001,"FEATHER R HATCHERY",105753,0,3796,0,109549,0.965348839332171
"T","601060710",1998,"FEATHER R HATCHERY",26680,0,0,0,26680,1
"T","601061104",1999,"FEATHER R HATCHERY",100901,0,4810,0,105711,0.954498585766855
"T","601061108",1999,"FEATHER R HATCHERY",0,0,0,0,0,NA
"T","601060709",1998,"FEATHER R HATCHERY",26262,0,0,0,26262,1
"T","601060802",1998,"FEATHER R HATCHERY",26666,0,0,0,26666,1
"T","601060804",1998,"FEATHER R HATCHERY",25886,0,0,0,25886,1
"T","62534",1995,"FEATHER R HATCHERY",34078,0,0,0,34078,1
"T","63815",1993,"FEATHER R HATCHERY",54467,0,0,0,54467,1
"T","601061206",2000,"FEATHER R HATCHERY",26077,0,641,0,26718,0.976008683284677
"T","601061207",2000,"FEATHER R HATCHERY",25679,0,631,0,26310,0.976016723679209
"T","601061208",2000,"FEATHER R HATCHERY",26280,0,646,0,26926,0.976008319096784
"T","601061209",2000,"FEATHER R HATCHERY",25947,0,638,0,26585,0.976001504607862
"T","601061210",2000,"FEATHER R HATCHERY",27042,0,665,0,27707,0.975998845057206
"T","601061211",2000,"FEATHER R HATCHERY",25574,0,629,0,26203,0.975995115063161
"T","601070205",2000,"FEATHER R HATCHERY",9149,0,405,0,9554,0.957609378270881
"T","601070206",2000,"FEATHER R HATCHERY",9507,0,421,0,9928,0.9575946817083
"T","601070203",2000,"FEATHER R HATCHERY",9526,0,376,0,9902,0.962027873156938
"T","601070204",2000,"FEATHER R HATCHERY",9166,0,362,0,9528,0.9620067170445
"T","601070207",2000,"FEATHER R HATCHERY",9508,0,421,0,9929,0.957598952563199
"T","601070208",2000,"FEATHER R HATCHERY",9359,0,414,0,9773,0.957638391486749
"T","601070209",2000,"FEATHER R HATCHERY",9000,0,399,0,9399,0.957548675390999
"T","601070300",2000,"FEATHER R HATCHERY",10241,0,156,0,10397,0.984995671828412
"T","601070301",2000,"FEATHER R HATCHERY",9915,0,151,0,10066,0.984999006556726
"T","601070302",2000,"FEATHER R HATCHERY",9806,0,149,0,9955,0.9850326469111
"T","601061212",2000,"FEATHER R HATCHERY",25464,0,626,0,26090,0.976006132617861
"T","601061213",2000,"FEATHER R HATCHERY",26921,0,662,0,27583,0.975999709966284
"T","601070000",2000,"FEATHER R HATCHERY",24556,0,759,0,25315,0.970017776022121
"T","601070001",2000,"FEATHER R HATCHERY",21924,0,678,0,22602,0.970002654632333
"T","601070002",2000,"FEATHER R HATCHERY",23271,0,1860,0,25131,0.925987823803271
"T","601070003",2000,"FEATHER R HATCHERY",22919,0,1832,0,24751,0.925982788574199
"T","62481",2005,"FEATHER R HATCHERY",57353,0,289,0,57642,0.994986294715659
"T","62482",2005,"FEATHER R HATCHERY",56689,0,0,0,56689,1
"T","62483",2005,"FEATHER R HATCHERY",56713,0,0,0,56713,1
"T","601070303",2000,"FEATHER R HATCHERY",9745,0,145,0,9890,0.985338725985844
"T","601070304",2000,"FEATHER R HATCHERY",9544,0,145,0,9689,0.985034575291568
"T","601070305",2000,"FEATHER R HATCHERY",10179,0,315,0,10494,0.969982847341338
"T","601070306",2000,"FEATHER R HATCHERY",9134,0,283,0,9417,0.969947966443666
"T","601070307",2000,"FEATHER R HATCHERY",10141,0,314,0,10455,0.969966523194644
"T","601070308",2000,"FEATHER R HATCHERY",8921,0,276,0,9197,0.969990214200283
"T","601070309",2000,"FEATHER R HATCHERY",9884,0,306,0,10190,0.969970559371933
"T","601070200",2000,"FEATHER R HATCHERY",9419,0,372,0,9791,0.962005923807578
"T","601070201",2000,"FEATHER R HATCHERY",9732,0,384,0,10116,0.962040332147094
"T","601070202",2000,"FEATHER R HATCHERY",9448,0,373,0,9821,0.962020160879748
"T","66203",1977,"FEATHER R HATCHERY",164766,0,18183,0,182949,0.900611645868521
"T","53829",1999,"FEATHER R HATCHERY",23582,0,780,0,24362,0.967982924226254
"T","62661",1999,"FEATHER R HATCHERY",0,0,0,0,0,NA
"T","62669",2000,"FEATHER R HATCHERY",32082,0,2194,0,34276,0.935990197222546
"T","62670",2000,"FEATHER R HATCHERY",31384,0,2146,0,33530,0.935997614076946
"T","62671",2000,"FEATHER R HATCHERY",31575,0,2159,0,33734,0.93599928855161
"T","62672",2000,"FEATHER R HATCHERY",42003,0,2872,0,44875,0.936
"T","62673",2000,"FEATHER R HATCHERY",46642,0,3189,0,49831,0.936003692480584
"T","62674",2000,"FEATHER R HATCHERY",47369,0,3239,0,50608,0.935998261144483
"T","62675",2000,"FEATHER R HATCHERY",42704,0,2920,0,45624,0.935998597229528
"T","62676",2000,"FEATHER R HATCHERY",44021,0,3010,0,47031,0.935999659798856
"T","62304",2005,"FEATHER R HATCHERY",26038,0,397,0,26435,0.984982031397768
"T","62309",2005,"FEATHER R HATCHERY",25919,0,877,0,26796,0.967271234512614
"T","62310",2005,"FEATHER R HATCHERY",13493,0,206,0,13699,0.984962406015038
"T","62311",2005,"FEATHER R HATCHERY",12854,0,196,0,13050,0.984980842911877
"T","62664",2000,"FEATHER R HATCHERY",202096,0,718675,732,921503,0.219311277337133
"T","62665",2000,"FEATHER R HATCHERY",142204,0,718675,1038,861917,0.164985723683371
"T","601060504",1997,"FEATHER R HATCHERY",15909,0,131,0,16040,0.991832917705736
"T","63119",1989,"FEATHER R HATCHERY",50143,0,3920,0,54063,0.927492000073988
"T","66240",1984,"FEATHER R HATCHERY",10887,0,1377,0,12264,0.887720156555773
"T","66260",1987,"FEATHER R HATCHERY",51904,0,1939,0,53843,0.963987890719314
"T","66224",1982,"FEATHER R HATCHERY",96706,0,5954,0,102660,0.942002727449834
"T","66259",1987,"FEATHER R HATCHERY",54997,0,2054,0,57051,0.963997125379047
"T","66257",1986,"FEATHER R HATCHERY",51836,0,842,0,52678,0.984016097801739
"T","601140103",1988,"FEATHER R HATCHERY",52907,0,1360,0,54267,0.974938728877587
"T","60448",2013,"FEATHER R HATCHERY",11791,0,0,0,11791,1
"T","60524",2013,"FEATHER R HATCHERY",100564,0,320,214,101098,0.994717996399533
"T","60525",2013,"FEATHER R HATCHERY",100227,0,0,0,100227,1
"T","60564",2013,"FEATHER R HATCHERY",528975,0,1589525,0,2118500,0.249693179136181
"T","60568",2013,"FEATHER R HATCHERY",96513,224,3693,224,100654,0.958859061736245
"T","62448",2005,"FEATHER R HATCHERY",57934,0,292,0,58226,0.994985058221413
"T","62449",2005,"FEATHER R HATCHERY",57718,0,291,0,58009,0.994983537037356
"T","62450",2005,"FEATHER R HATCHERY",57655,0,145,0,57800,0.997491349480969
"T","62451",2005,"FEATHER R HATCHERY",57768,0,0,0,57768,1
"T","62312",2005,"FEATHER R HATCHERY",13001,0,198,0,13199,0.984998863550269
"T","62313",2005,"FEATHER R HATCHERY",14260,0,218,0,14478,0.984942671639729
"T","62452",2005,"FEATHER R HATCHERY",58745,0,0,0,58745,1
"T","62453",2005,"FEATHER R HATCHERY",56776,0,0,0,56776,1
"T","62454",2005,"FEATHER R HATCHERY",57291,0,873,0,58164,0.984990715906746
"T","62455",2005,"FEATHER R HATCHERY",56298,0,858,0,57156,0.984988452655889
"T","62456",2005,"FEATHER R HATCHERY",57465,0,581,0,58046,0.989990697033387
"T","62477",2005,"FEATHER R HATCHERY",56719,0,573,0,57292,0.989998603644488
"T","B61404",1987,"FEATHER R HATCHERY",51274,0,3055,0,54329,0.943768521415818
"T","66238",1984,"FEATHER R HATCHERY",54457,0,384,0,54841,0.992997939497821
"T","B61403",1987,"FEATHER R HATCHERY",55861,0,2581,0,58442,0.955836555901578
"T","66254",1986,"FEATHER R HATCHERY",50521,0,3512,0,54033,0.935002683545241
"T","H60403",1982,"FEATHER R HATCHERY",48501,0,2553,0,51054,0.949994123868845
"T","63108",1988,"FEATHER R HATCHERY",50659,0,2169,0,52828,0.958942227606572
"T","66251",1985,"FEATHER R HATCHERY",47995,0,4516,0,52511,0.913998971644037
"T","62478",2005,"FEATHER R HATCHERY",58950,0,297,0,59247,0.99498708795382
"T","62479",2005,"FEATHER R HATCHERY",57395,0,289,0,57684,0.994989945218778
"T","52326",1998,"FEATHER R HATCHERY",25576,0,337,0,25913,0.98699494462239
"T","52327",1998,"FEATHER R HATCHERY",25518,0,336,0,25854,0.987003945230912
"T","66245",1984,"FEATHER R HATCHERY",48143,0,5016,0,53159,0.905641565868432
"T","66237",1983,"FEATHER R HATCHERY",23558,0,1292,0,24850,0.948008048289738
"T","66212",1979,"FEATHER R HATCHERY",79443,0,2457,0,81900,0.97
"T","66230",1982,"FEATHER R HATCHERY",43374,0,5636,0,49010,0.885003060599878
"T","B61408",1987,"FEATHER R HATCHERY",55265,0,289,0,55554,0.994797854339922
"T","65813",1977,"FEATHER R HATCHERY",97000,0,5820,0,102820,0.943396226415094
"T","62480",2005,"FEATHER R HATCHERY",58873,0,296,0,59169,0.994997380384999
"T","63109",1988,"FEATHER R HATCHERY",51760,0,524,0,52284,0.989977813480223
"T","65816",1978,"FEATHER R HATCHERY",77016,0,17459,0,94475,0.815199788303784
"T","66215",1980,"FEATHER R HATCHERY",78339,0,5536,0,83875,0.933997019374069
"T","63104",1987,"FEATHER R HATCHERY",54151,0,657,0,54808,0.988012698876076
"T","66206",1978,"FEATHER R HATCHERY",110122,0,22024,0,132146,0.833335855795862
"T","601140104",1988,"FEATHER R HATCHERY",48329,0,2386,0,50715,0.952952775313024
"T","601060301",1996,"FEATHER R HATCHERY",23772,0,3613,0,27385,0.868066459740734
"T","66222",1981,"FEATHER R HATCHERY",63221,0,6329,0,69550,0.909000718907261
"T","601060215",1996,"FEATHER R HATCHERY",24766,0,3764,0,28530,0.868068699614441
"T","66231",1983,"FEATHER R HATCHERY",18442,0,808,0,19250,0.958025974025974
"T","66209",1979,"FEATHER R HATCHERY",88700,0,4375,0,93075,0.952994896588772
"T","66253",1986,"FEATHER R HATCHERY",49781,0,3290,0,53071,0.938007574758343
"T","601060503",1997,"FEATHER R HATCHERY",15334,0,126,0,15460,0.991849935316947
"T","601110112",1988,"FEATHER R HATCHERY",29058,0,295,0,29353,0.98994991994004
"T","601140413",1994,"FEATHER R HATCHERY",50779,0,1090,0,51869,0.978985521216912
"T","601060207",1996,"FEATHER R HATCHERY",24812,0,2453,0,27265,0.910031175499725
"T","601140403",1993,"FEATHER R HATCHERY",50689,0,3419,0,54108,0.936811562061063
"T","601110110",1988,"FEATHER R HATCHERY",28708,0,559,0,29267,0.980899989749547
"T","60108",1975,"FEATHER R HATCHERY",84545,0,1725,0,86270,0.980004636606004
"T","65810",1976,"FEATHER R HATCHERY",71539,0,2213,0,73752,0.969994034060093
"T","66210",1979,"FEATHER R HATCHERY",88516,0,3592,0,92108,0.961002301645894
"T","H60402",1982,"FEATHER R HATCHERY",47518,0,2819,0,50337,0.943997457138884
"T","601060403",1998,"FEATHER R HATCHERY",49715,0,1803,0,51518,0.965002523389883
"T","H60303",1982,"FEATHER R HATCHERY",45775,0,3745,0,49520,0.924373990306947
"T","66239",1984,"FEATHER R HATCHERY",14731,0,1863,0,16594,0.887730505001808
"T","B61405",1987,"FEATHER R HATCHERY",51206,0,3051,0,54257,0.943767624453988
"T","65805",1988,"FEATHER R HATCHERY",37813,0,10228,0,48041,0.787098520014155
"T","63111",1988,"FEATHER R HATCHERY",51211,0,361,0,51572,0.993000077561467
"T","H60304",1982,"FEATHER R HATCHERY",48541,0,3044,0,51585,0.940990598042067
"T","66243",1985,"FEATHER R HATCHERY",98866,0,6199,0,105065,0.940998429543616
